movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt0104978,Need vanad armastuskirjad,1992,,127 min,"Biography, Drama, Music",7.2,"The life of Raimond Valgre, an Estonian songwriter of the 1930s and the 1940s, the political changes of his land and his life after war when his songs were considered not suitable for the Soviet way of life.",Mati Põldre,/name/nm0688933/,"Rain Simmul, 
Liis Tappo, 
Ülle Kaljuste, 
Marika Korolev","/name/nm0800017/,/name/nm1306764/,/name/nm0435766/,/name/nm1155610/",181,
tt15475322,Legends of Sambo,2022,,,"Adventure, Biography, Sport",,Add a Plot,Andrey Bogatyrev,/name/nm3360412/,"Pavel Abramenkov, 
Wolfgang Cerny, 
Ekaterina Chestina, 
Aleksandr Davydov","/name/nm4249165/,/name/nm3755190/,/name/nm13315372/,/name/nm3687538/",,
tt1346649,Bhakta Kanakadasa,1960,Not Rated,127 min,"Biography, Drama, History",8.3,"The spiritual journey of Kanakadasa, a poet and a philosopher belonging to the Dasa sect during the 16th century when the stone idol of Lord Krishna turns around as he's being punished for wanting to see the Lord's statue in Udupi.",Y.R. Swamy,/name/nm1032977/,"Udaya Kumar, 
Rajkumar, 
K.S. Ashwath, 
Sorat Ashwath","/name/nm1172536/,/name/nm0004660/,/name/nm1154608/,/name/nm10840418/",61,
tt1169272,Feuerherz,2008,,92 min,"Biography, Drama, War",5.9,The true story of a young female soldier who comes of age during the Eritrean civil war.,Luigi Falorni,/name/nm0266510/,"Letekidan Micael, 
Solomie Micael, 
Seble Tilahun, 
Daniel Seyoum","/name/nm2930245/,/name/nm2930081/,/name/nm2929992/,/name/nm2930083/",224,
tt1560702,The Death of Socrates,2010,,84 min,"Biography, Drama, History",4.8,"This is the story of the first martyr of free speech. Socrates is on trial for his life. He will be put to death. 2,500 years later we remember his words.","Natasa Prosenc Stearns, 
Matias Basso, 
Jonathan Beckhardt, 
Jessiline Berry, 
Nancy Buchanan, 
John Church, 
Stev Elam, 
Stephen Gill, 
Terrance Grace, 
Jasna Hribernik, 
Andrew David Irvine, 
Nancy Kiang, 
Ruby Kobayashi, 
Kadet Kuhne, 
Zmago Lenardic, 
Angelo Libri, 
Paolo Marescotti, 
Denis O'Brien, 
Walter Romeo, 
Marco Romero, 
Wallace Zane, 
Wilson Stiner",/name/nm2114406/,"Ray Abruzzo, 
Jayne Anderson, 
Kilin Aska, 
Massimo Ajmone Basso","/name/nm2566071/,/name/nm3553345/,/name/nm2055076/,/name/nm2932309/,/name/nm1546937/,/name/nm3724302/,/name/nm2706462/,/name/nm0333404/,/name/nm0398599/,/name/nm3809468/,/name/nm2557222/,/name/nm3719376/,/name/nm1346628/,/name/nm3723314/,/name/nm3809113/,/name/nm3724790/,/name/nm3810661/,/name/nm3810224/,/name/nm3867000/,/name/nm2090733/,/name/nm3236209/,/name/nm0009410/,/name/nm3719147/,/name/nm3725244/,/name/nm3723322/",29,
tt0466880,Ang lihim ng Golden Buddha,1989,,,"Action, Biography",6.8,THIS DRAMATIC EXPOSE FEATURES THE TESTIMONY OF ROGELIO ROXAS WHO RISKED HIS TO REVEAL THE SECRETS OF THE HIDDEN TREASURE WHICH ALLEGEDLY INVOLVED EX-PRESIDENT MARCOS.,Francis Posadas,/name/nm1217651/,"Jestoni Alarcon, 
Gretchen Barretto, 
Ruben Rustia, 
Armida Siguion-Reyna","/name/nm1243950/,/name/nm1291071/,/name/nm0751834/,/name/nm0797569/",10,
tt0112962,L'enfant noir,1995,,92 min,"Biography, Drama",6.6,"In Kouroussa, his native village, little Baba lives happily, between Madou, his father, a gifted mechanic, Kouda, his sweet mother, and his gang of pals. Kouroussa is a wonderful place ...                See full summary »",Laurent Chevallier,/name/nm0156694/,"Baba Camara, 
Madou Camara, 
Kouda Camara, 
Koumba Doumbouya","/name/nm0131161/,/name/nm0131176/,/name/nm0131172/,/name/nm0235394/",37,
tt0018758,Una nueva y gloriosa nación,1928,,65 min,"Biography, Drama, History",6,"In early 1800s colonial Argentina, Belgrano leads a revolt against the oppressive Spanish authorities, and his poorly trained and badly equipped army inflicts a series of stunning defeats ...                See full summary »",Albert H. Kelley,/name/nm0445862/,"Francis X. Bushman, 
Jacqueline Logan, 
Guido Trento, 
Paul Ellis","/name/nm0124279/,/name/nm0517574/,/name/nm0872195/,/name/nm0255016/",13,
tt21413280,Au Dessous Des Nuages,2023,,90 min,"Biography, Drama",,Add a Plot,Théo Hellermann,/name/nm9455917/,"Théo Hellermann, 
Massimo Riggi, 
Nelly Socié, 
Vincent Lesmarie","/name/nm9455917/,/name/nm8587418/,/name/nm9626657/,/name/nm13896520/",,
tt4503096,On Air: Storia di un successo,2016,,119 min,"Biography, Comedy",6.2,The autobiographic story about the famous Italian DJ Marco Mazzoli.,Davide Simon Mazzoli,/name/nm2017127/,"Giancarlo Giannini, 
Marco Mazzoli, 
Chiara Francini, 
Fiammetta Cicogna","/name/nm0316284/,/name/nm2826970/,/name/nm2807641/,/name/nm4216144/",386,
tt0482724,Goodbye Tomorrow,1998,,105 min,"Biography, Drama, History",6.5,This movie is about Deniz Gezmis and his two comrades. They were three revolutionary activist has been executed by military fascist junta in 1972.,Reis Çelik,/name/nm0959881/,"Ekrem Ataer, 
Orhan Aydin, 
Firat Baskale, 
Bedri Baykam","/name/nm12357984/,/name/nm10434796/,/name/nm7818944/,/name/nm2058048/",512,
tt10312914,Majaz: Ae Gham-e-Dil Kya Karun,2017,,178 min,Biography,6.2,"The movie based on the real life story of famous poet, Asrar ul Haq Majaz . Majaz (Priyanshu Chaterjee) is a romantic poet. Despite gaining an early fame he soon became an alcoholic. His ...                See full summary »",Ravindra Singh,/name/nm4798691/,"Priyanshu Chatterjee, 
Rashmi Mishra, 
Neelima Azim, 
Talha Thakur","/name/nm1024101/,/name/nm7717457/,/name/nm0624191/,/name/nm10683260/",6,
tt1783352,Nainsukh,2010,Not Rated,90 min,"Biography, Drama, History",7.3,A depiction of royalty in former hill state of Guler in form of paintings by a lineage of period artists. These depictions are recreated for visual understanding of the circumstances behind...                See full summary »,Amit Dutta,/name/nm3588437/,"Manish Soni, 
Nitin Goel, 
Rajesh. K.","/name/nm4196069/,/name/nm3482257/,/name/nm5218083/",261,
tt1744826,Au cas où je n'aurais pas la palme d'or,2011,,80 min,"Biography, Comedy, Family",6.1,"Since his directorial debut 10 years ago, Simon, a forty something filmmaker, nowadays spends more time shooting the breeze than shooting films. Following a silly bet he makes with an actor...                See full summary »",Renaud Cohen,/name/nm0169699/,"Renaud Cohen, 
Emmanuel Salinger, 
Frédéric Pierrot, 
Julie Gayet","/name/nm0169699/,/name/nm0758406/,/name/nm0682692/,/name/nm0310865/",37,
tt1843956,John Wayne Parr: Blessed with Venom,2011,,95 min,Biography,8.4,"Chronicling the life and career of Australian Muay Thai superstar and 7 times World Champion, John Wayne Parr.",Guy Norris,/name/nm0635815/,"John Wayne Parr, 
Richard Norton, 
Richard Vell, 
Stephen Fox","/name/nm3267439/,/name/nm0636280/,/name/nm4616038/,/name/nm3268811/",74,
tt13376436,Netaji Palkar,1978,,,Biography,,Mughal Emperor Adilshah sets to conquer a small village with his soldiers with help of Ingawle who has ditched the Maratha community.Netaji Palkar a Chief Commander in Maratha army of ...                See full summary »,Kamalakar Torne,/name/nm1033181/,"Kamini Bhatia, 
Sanjivani Bidkar, 
Ranjit Budhkar, 
Padma Chavan","/name/nm3724404/,/name/nm3806192/,/name/nm11537169/,/name/nm0154436/",,
tt15326706,The Real Taylor Swift: Wild Dreams,2021,TV-PG,60 min,Biography,9,"The amazingly talented Taylor Swift is more than her catchy pop, country, and rock songs. A life story filled with love and loss, all Taylor-made. Music was her mission fulfilling her wildest dreams.",Taylor Swift,/name/nm2357847/,,,8,
tt0082751,Milosc ci wszystko wybaczy,1981,,108 min,"Biography, Musical",5.8,"Loosely based on a biography of a famous Polish singer from the 1930's, Hanka Ordonowna. It opens in the Egyptian desert during African campaign in World War II where Hanka's husband is ...                See full summary »",Janusz Rzeszewski,/name/nm0753541/,"Dorota Stalinska, 
Stanislawa Celinska, 
Bozena Dykiel, 
Piotr Fronczewski","/name/nm0821673/,/name/nm0148077/,/name/nm0245859/,/name/nm0296389/",45,
tt0019122,Madame Récamier,1928,,,"Biography, Drama, History",,"The life of Juliette Récamier, a French society figure of the Napoleonic Era.","Tony Lekain, 
Gaston Ravel",/name/nm0500846/,"Marie Bell, 
Françoise Rosay, 
Edmond Van Daële, 
François Rozet","/name/nm0712304/,/name/nm0068372/,/name/nm0741147/,/name/nm0885965/,/name/nm0747584/",,
tt0016240,Prem Sanyas,1925,,97 min,"Biography, Drama, History",6.5,This adaptation of Arnold's 1861 Orientalist epic opens with documentary shots of tourists in Bombay watching street performers. Then a white-bearded old man sitting under the bodhi tree ...                See full summary »,"Franz Osten, 
Himanshu Rai",/name/nm0652302/,"Himanshu Rai, 
Prafulla Roy Ghosh, 
Devi. Sita, 
Baba Bharti","/name/nm0706795/,/name/nm0706795/,/name/nm14349018/,/name/nm14141074/,/name/nm14349131/",175,
tt0070431,Nadezhda,1973,,97 min,"Biography, Drama, History",7,Add a Plot,Mark Donskoy,/name/nm0233091/,"Natalya Belokhvostikova, 
Andrey Myagkov, 
Danuta Stolyarskaya, 
Aleksandr Alyoshin","/name/nm0069412/,/name/nm0616556/,/name/nm0831642/,/name/nm8551294/",21,
tt20426264,The Cycle Girl,2023,,,"Biography, Drama, Family",,A brave 14 years old girl saved the life of his injured father and ride 750 Miles on a cycle with her father. She defy the lock down and become a face of bravery.,Kumaar Aadarsh,/name/nm6320183/,"Girija Shankar, 
Anoop Gautam, 
Sadhana Jaiswal, 
Tina Choudhary","/name/nm1082344/,/name/nm13724744/,/name/nm13687645/,/name/nm14580756/",,
tt0139942,"Com Licença, Eu Vou à Luta",1986,,81 min,"Biography, Drama",6.9,"Based on a famous autobiography, this film tells of teenage angst, as lived in the miserable lower middle class Rio bedroom suburbs, by 15 year-old Eliane. To boot, she comes from a ...                See full summary »",Lui Farias,/name/nm0267393/,"Fernanda Torres, 
Marieta Severo, 
Carlos Augusto Strazzer, 
Reginaldo Faria","/name/nm0868639/,/name/nm0786369/,/name/nm0833981/,/name/nm0267403/",159,
tt15170406,Romanzo Radicale,2022,,,Biography,7.8,"Romanzo Radicale is political and human adventure of Marco Pannella, portraying the most intimate moments, the political fights, his unique gestures that have made an era.",Mimmo Calopresti,/name/nm0130691/,"Andrea Bosca, 
Nico Toffoli, 
Irene Casagrande, 
Vincenzo Crea","/name/nm2495343/,/name/nm1880088/,/name/nm5414076/,/name/nm4988864/",9,
tt0058760,The Magnificent Concubine,1962,,103 min,"Biography, Drama, History",6.8,"Lady Yuhuan Yang is the beloved Imperial Concubine of the Chinese Emperor. Her brother Yang, the Prime Minister, is corrupt and the Fanyang Chief revolts and imperils the throne. This has grave consequences for the Yangs and the Emperor.",Han Hsiang Li,/name/nm0497379/,"Li Hua Li, 
Chun Yen, 
Hsiang Chun Li, 
Lei Zhao","/name/nm0398934/,/name/nm0945805/,/name/nm1854971/,/name/nm0955495/",78,
tt0453802,On Wings of Fire,2001,,90 min,"Biography, Drama, History",6.7,"Maestro Zubin Mehta introduces the history of Zoroastrianism and prophet Zarathushtra in an epic that covers three thousand five hundred years of the Zoroastrians, Parsees of India.",Cyrus Bharucha,/name/nm1875857/,"Zubin Mehta, 
Derek Jacobi, 
Nigel Terry, 
Paul Shelley","/name/nm0576590/,/name/nm0001394/,/name/nm0856050/,/name/nm0791221/",28,
tt0095127,Fallada: The Last Chapter,1988,,100 min,Biography,6.7,The last decade (1937-47) of poet Hans Fallada's life. He lives with his family in Carwitz. His craving for harmony collides with the circumstances of the times and his own inner turmoil. ...                See full summary »,Roland Gräf,/name/nm0344875/,"Jörg Gudzuhn, 
Jutta Wachowiak, 
Katrin Sass, 
Corinna Harfouch","/name/nm0345708/,/name/nm0905147/,/name/nm0765911/,/name/nm0362896/",24,
tt8473626,Tell Me Love Is Real,2016,,74 min,"Biography, Comedy, Drama",9.2,"In the Winter of 2012, two famous artists sat in anonymous hotel rooms, and in a bizarre coincidence, over-dosed on Xanax. One, Whitney Houston, tragically died, and the other--the author of this piece--lived.",Zachary Oberzan,/name/nm1840070/,Zachary Oberzan,/name/nm1840070/,19,
tt0266688,Karadjordje,1911,,80 min,"Biography, Drama, History",6.1,"This is the oldest found dramatic film from Serbia made in 1911. ""Karadjordje"" is a biography of a famed leader of a rebellion against the Turkish empire in 1804. We can see his whole life ...                See full summary »",Ilija Stanojevic-Cica,/name/nm0822668/,"Jovan Antonijevic-Djedo, 
Teodora Arsenovic, 
Vitomir Bogic, 
Mileva Bosnjakovic","/name/nm0031343/,/name/nm0037547/,/name/nm1028233/,/name/nm0098050/",216,
tt0245547,Villa-Lobos: Uma Vida de Paixão,2000,,132 min,"Biography, Drama, Music",6.3,"The film tells the story of an intuitive, adventurous man who loved his country and being Brazilian. This man fought to be loyal to himself. His music is a transparent portrait of his ...                See full summary »",Zelito Viana,/name/nm0895695/,"Antônio Fagundes, 
Marcos Palmeira, 
André Ricardo, 
Letícia Spiller","/name/nm0265155/,/name/nm0658077/,/name/nm0723099/,/name/nm0818784/",285,
tt1482246,Svetozar Markovic,1980,,112 min,"Biography, Drama, History",6.4,"Biopic of influential Serbian political activist, literary critic, and philosopher Svetozar Markovic, who developed an activist anthropological philosophy with a definite program of social ...                See full summary »",Eduard Galic,/name/nm0302087/,"Lazar Ristovski, 
Petar Kralj, 
Ljuba Tadic, 
Gojko Santic","/name/nm0728476/,/name/nm0469398/,/name/nm0846308/,/name/nm0763661/",12,
tt0082702,Malou,1981,R,95 min,"Biography, Drama, Romance",6.8,"Malou feels that the difficulties she is experiencing in her relationships lie in her past and so she searches out information about her mother. Her mother, a nightclub singer who lived in ...                See full summary »",Jeanine Meerapfel,/name/nm0576197/,"Ingrid Caven, 
Grischa Huber, 
Helmut Griem, 
Ivan Desny","/name/nm0147061/,/name/nm0399344/,/name/nm0340926/,/name/nm0221527/",50,
tt2721570,Skrydis per Atlanta,1983,,100 min,"Biography, Drama, History",7.8,Add a Plot,Raimondas Vabalas,/name/nm0882810/,"Remigijus Sabulis, 
Eimuntas Nekroshius, 
Regimantas Adomaitis, 
Juozas Budraitis","/name/nm0754951/,/name/nm0624979/,/name/nm0012361/,/name/nm0119069/",73,
tt8171528,Rudy Valentino,2017,,91 min,Biography,5.5,The story of Rodolfo Valentino's return to his native village Castellaneta in the summer of 1923.,Nico Cirasola,/name/nm0162688/,"Claudia Cardinale, 
Celeste Casciaro, 
Luca Cirasola, 
Alessandro Haber","/name/nm0001012/,/name/nm5731795/,/name/nm1525795/,/name/nm0352157/",25,
tt9243074,Guerrero,2016,PG,90 min,Biography,4.3,"A los diez años, Paolo le pide a su mamá conocer a su papá, un jugador desconocido que se retiró temprano por una lesión. El niño no lo sabe, pero el reencuentro con su padre y con su ...                See full summary »",Fernando Villaran Lujan,/name/nm1989107/,"Lucho Cáceres, 
Ramón Garcia, 
Paolo Guerrero, 
Rony Shapiama","/name/nm2733017/,/name/nm10241713/,/name/nm9913988/,/name/nm9695337/",30,
tt0223992,Rashi: A Light After the Dark Ages,1999,G,65 min,"Animation, Biography, Drama",7.3,"This animated children's film introduces kids to the life and times of Rashi, history's most studied Biblical commentator. Featuring the voices of Leonard Nimoy and Armand Assante.",Ashley Lazarus,/name/nm0493803/,"Armand Assante, 
Leonard Nimoy, 
Paul Scofield","/name/nm0000800/,/name/nm0000559/,/name/nm0006890/",38,
tt6663002,Il risveglio di un gigante: Vita di Santa Veronica Giuliani,2016,,,Biography,7.3,"The mystic life of St. Veronica Giuliani, from her childhood to her calling and her sufferings. It shows the depth of her devotion to Jesus and how she bore his holy scars and pain, all in the name of her unconditional love for him.","Valeria Baldan, 
Giovanni Ziberna",/name/nm2989868/,,/name/nm2216019/,6,
tt0186159,George qui?,1973,,110 min,"Biography, Comedy, Drama",6.2,"This interrogation of famed 19th century French writer, proto feminist George Sand, includes discussion with the new early 1970s feminist movement and a critique of the limitations of her progressivism (she opposed the 1871 Paris Commune).",Michèle Rosier,/name/nm0742982/,"Anne Wiazemsky, 
Alain Libolt, 
Denis Gunsbourg, 
Geneviève Mnich","/name/nm0926723/,/name/nm0508888/,/name/nm0348333/,/name/nm0594885/",52,
tt0084870,Memories and Confessions,1993,,73 min,"Biography, History",7.1,A docu-drama that follows Manoel de Oliveira's life during the times of dictatorship in Portugal.,Manoel de Oliveira,/name/nm0210701/,"Manoel de Oliveira, 
Maria Isabel de Oliveira, 
Diogo Dória, 
Teresa Madruga","/name/nm0210701/,/name/nm2578362/,/name/nm0246822/,/name/nm0535166/",387,
tt0042043,Young Girls of Vienna,1949,,109 min,"Biography, Drama, Musical",7,Carl Michael Ziehrer is a young composer who tries to make his way in a Strauss devoted Vienna. When his first opportunity arrives he is encouraged by Mitzi and two of her sisters. He in ...                See full summary »,Willi Forst,/name/nm0286924/,"Willi Forst, 
Anton Edthofer, 
Judith Holzmeister, 
Dora Komar","/name/nm0286924/,/name/nm0249703/,/name/nm0392855/,/name/nm0464532/",91,
tt0064778,El otro árbol de Guernica,1969,,100 min,"Biography, Drama",6.5,Add a Plot,Pedro Lazaga,/name/nm0002815/,"José Manuel Barrio, 
Inma de Santis, 
Luis María Toledano, 
Sandra Mozarowsky","/name/nm0057516/,/name/nm0763768/,/name/nm0865924/,/name/nm0610567/",31,
tt15149804,Britney Spears: Breaking Free,2021,TV-14,60 min,Biography,6.3,"Almost four decades as the Princess of Pop, superstar Britney Spears, continues to be in the public eye on the brink of winning a legal battle with her father that would end a conservatorship and at long last give her control of her life.",Jordan Hill,/name/nm6665663/,"Maria Pendolino, 
Britney Spears","/name/nm4536310/,/name/nm0005453/",48,
tt0193896,En busca de un muro,1974,,120 min,"Biography, Drama",6.7,About the life of José Clemente Orosco in New York.,Julio Bracho,/name/nm0102749/,"Ignacio López Tarso, 
Irán Eory, 
Carlos López Moctezuma, 
Andrea Palma","/name/nm0529964/,/name/nm0258256/,/name/nm0529876/,/name/nm0657992/",33,
tt2722106,My Greatest Teacher,2012,,56 min,"Biography, Drama",7.3,"Patrick Fabian stars as Dr. Ryan Kilgore, a man plagued by an uncontrollable temper that stems from being abandoned by his father as a child. Trying too hard to be the father he never had ...                See full summary »",Michael A. Goorjian,/name/nm0329640/,"Wendy Bohan, 
Debra Noah Buetow, 
Dale Dickey, 
Patrick Fabian","/name/nm4810229/,/name/nm11797064/,/name/nm0225460/,/name/nm0264579/",24,
tt0296809,Porto da Minha Infância,2001,,61 min,"Biography, Drama",7.2,The city of Porto viewed by the intimate eye of Manoel de Oliveira.,Manoel de Oliveira,/name/nm0210701/,"Jorge Trêpa, 
Ricardo Trêpa, 
Maria de Medeiros, 
Manoel de Oliveira","/name/nm1100717/,/name/nm0874579/,/name/nm0210218/,/name/nm0210701/",515,
tt0016770,With Davy Crockett at the Fall of the Alamo,1926,Passed,60 min,"Biography, History, Western",7,"Focuses on Davy Crockett before & during his time at the Alamo as one of the defenders, and ultimately, one of those who gave their lives.",Robert N. Bradbury,/name/nm0102908/,"Cullen Landis, 
Kathryn McGuire, 
Edward Hearn, 
Fletcher Norton","/name/nm0484812/,/name/nm0570230/,/name/nm0372487/,/name/nm0636209/",22,
tt0029132,Lenin in October,1937,Approved,93 min,"Biography, Drama, History",6.3,The movie about events of October revolution of 1917 and Lenin's role in the organization of revolt of Bolsheviks.,"Mikhail Romm, 
Dmitriy Vasilev",/name/nm0739677/,"Boris Shchukin, 
Nikolai Okhlopkov, 
Vasili Vanin, 
Nikolai Svobodin","/name/nm0890565/,/name/nm0790229/,/name/nm0645613/,/name/nm0889140/,/name/nm0841358/",368,
tt0061479,Las cicatrices,1967,,102 min,"Biography, Drama",3.3,Add a Plot,Pedro Lazaga,/name/nm0002815/,"Pedrín Benjumea, 
Conchita Núñez, 
José Bódalo, 
Alfredo Landa","/name/nm0071387/,/name/nm0639218/,/name/nm0126960/,/name/nm0484376/",17,
tt1757937,"Yuriko, Dasvidaniya",2011,,102 min,"Biography, Drama",4,"In a true story, Yoshiko and Yuriko relates the journey and great love affair of Yoshiko, who was a renowned translator of Russian literature and drama, and Yuriko, who was a feminist ...                See full summary »",Sachi Hamano,/name/nm1385330/,"Hitomi Toi, 
Nahana, 
Ren Ôsugi, 
Kazuko Yoshiyuki","/name/nm4149112/,/name/nm1904242/,/name/nm0652592/,/name/nm0949097/",12,
tt7340656,A Journey,2019,,75 min,"Biography, Drama, History",7.4,"A holocaust survivor's journey, combined with the younger generations' one. Two parallel stories with a common destination. Auschwitz.",Giacomo Gabrielli,/name/nm4434267/,"Aurora Volcan, 
Arek Hersh, 
Fabian Mosele, 
Serena Bevilacqua","/name/nm9255988/,/name/nm6067476/,/name/nm9889472/,/name/nm9889473/",11,
tt0373349,Tandang sora,1947,,,"Action, Biography, History",,It tells the life story of the great grandmother of Philippine Revolution who was also called Mother of Balintawak. She became the oldest Filipino hero dying at the age of 107.,Lamberto V. Avellana,/name/nm0042885/,"Rosa Del Rosario, 
Leopoldo Salcedo, 
Eddie Infante, 
Quiel Segovia","/name/nm0215859/,/name/nm0757820/,/name/nm0408611/,/name/nm2428544/",,
tt1710431,Näsimi,1973,,96 min,"Biography, Drama",8.5,"Imadaddin Nasimi, well-known throughout the East for his school of philosophy and thought, poems and promotion of moral values in a feudal society.",Hasan Seyidbayli,/name/nm1167586/,"Rasim Balayev, 
Ismayil Osmanli, 
Khalida Kasumova, 
Kamal Xudaverdiyev","/name/nm0049496/,/name/nm2363740/,/name/nm0441045/,/name/nm1293053/",458,
tt0059142,E venne un uomo,1965,,90 min,"Biography, Drama, History",6.8,"Based on the diary Pope John XXIII kept between the ages of 14 and 18, his lifelong concern for tolerance, the underprivileged, and world peace is told. Rod Steiger, in the central role, ...                See full summary »",Ermanno Olmi,/name/nm0647438/,"Rod Steiger, 
Adolfo Celi, 
Giorgo Fortunato, 
Ottone Candiani","/name/nm0001768/,/name/nm0148041/,/name/nm1209725/,/name/nm0133738/",89,
tt0144953,Habiba Msika: The Dance of Fire,1994,,100 min,"Biography, Drama, Music",9,"Follows the last years of Tunisian singer Habiba M'sikar's life between 1927 and 1930 when she was at the peak of her glory and performed in the ""soirées"" of Tunis.",Selma Baccar,/name/nm1174982/,"Souad Amidou, 
Féodor Atkine, 
Néjib Belkadhi, 
Raouf Ben Amor","/name/nm0024850/,/name/nm0040545/,/name/nm0067946/,/name/nm0025193/",16,
tt2392343,A Grande Vitória,2014,,107 min,"Biography, Drama, Sport",5.7,Independent feature film based on the biography of a Brazilian judo with a great victory that went beyond the mats and medals.,"Stefano Capuzzi Lapietra, 
Stefano Capuzzi Lapietra",/name/nm4680945/,"Caio Castro, 
Suzana Pires, 
Moacyr Franco, 
Ênio Gonçalves","/name/nm6597255/,/name/nm3412586/,/name/nm0685146/,/name/nm0290616/,/name/nm0328633/",174,
tt1827372,Boca do Lixo,2010,,100 min,"Action, Biography, Crime",5.7,"Adapted from his autobiography, the film recounts the story of Hiroito, The King of Boca do Lixo (a region in downtown São Paulo of the fifties where various nightclubs, strip joints, ...                See full summary »",Flavio Frederico,/name/nm0292889/,"Daniel de Oliveira, 
Hermila Guedes, 
Jefferson Brasil, 
Milhem Cortaz","/name/nm0210655/,/name/nm2048432/,/name/nm2946500/,/name/nm1141101/",739,
tt3657760,Chagall-Malevich,2014,,119 min,"Biography, Drama, History",5.9,"The film is an attempt to recreate the world of Marc Chagall and his myth within the genre of a folklore ballad. We are not exploiting Chagall's images, but are attempting to create a ...                See full summary »",Aleksandr Mitta,/name/nm0594098/,"Leonid Bichevin, 
Anatoliy Belyy, 
Kristii Schneider, 
Semyon Shkalikov","/name/nm2420643/,/name/nm0069783/,/name/nm6416990/,/name/nm6416991/",119,
tt0198377,The Queen's Necklace,1929,,,"Biography, Drama, History",,Adaptation of Alexandre Dumas's novel 'The Queen's Necklace' which portrays the Affair of the Diamond Necklace which occurred before the French Revolution.,"Tony Lekain, 
Gaston Ravel",/name/nm0500846/,"Marcelle Chantal, 
Georges Lannes, 
Diana Karenne, 
Jeanne Evrard","/name/nm0712304/,/name/nm0151964/,/name/nm0486946/,/name/nm0439188/,/name/nm0263808/",,
tt0310049,Rebel Yell,2000,,,"Biography, Drama, Music",5.7,Add a Plot,Mike White,/name/nm0925239/,"Leland Orser, 
Aaron Carter, 
Taylor Negron, 
Jordan Oakes","/name/nm0650702/,/name/nm2984016/,/name/nm0624510/,/name/nm2032222/",30,
tt0040573,El marqués de Salamanca,1948,,93 min,Biography,6.1,Biographic film about José de Salamanca,Edgar Neville,/name/nm0627438/,"Alfredo Mayo, 
Conchita Montes, 
Enrique Guitart, 
Carlota Bilbao","/name/nm0562841/,/name/nm0599532/,/name/nm0347566/,/name/nm0082121/",42,
tt0032086,Gorky 2: My Apprenticeship,1939,,100 min,"Biography, Drama",6.9,"For the family really no money, Alexei began to make a living. Everything was limited to dirty chores, but while reading could end his depression. After hard working experience, he was ...                See full summary »",Mark Donskoy,/name/nm0233091/,"Aleksei Lyarsky, 
Irina Zarubina, 
Varvara Massalitinova, 
Yelizaveta Lilina","/name/nm0527905/,/name/nm0953610/,/name/nm0557127/,/name/nm0510248/",272,
tt0156135,Thyagayya,1981,,143 min,"Biography, Drama, Family",7.8,"Thyagaraja, a saint and a poet, overcomes many hurdles in his life, including grinding poverty to emerge as the greatest Carnatic music composers of all time.",Bapu,/name/nm0052677/,"J.V. Somayajulu, 
K.R. Vijaya, 
Raogopalrao, 
Ravi","/name/nm0004468/,/name/nm0433887/,/name/nm0710623/,/name/nm0712429/",19,
tt1395059,Poltory komnaty ili Sentimentalnoe puteshestvie na Rodinu,2009,,130 min,"Animation, Biography",7.2,"A semi-fictional account of the life of Nobel-Prize-winning Russian poet Josif Brodsky, who was forced into American exile in 1972.",Andrey Khrzhanovskiy,/name/nm1672007/,"Alisa Freyndlikh, 
Sergey Yurskiy, 
Grigoriy Dityatkovskiy, 
Artyom Smola","/name/nm0293981/,/name/nm0951084/,/name/nm3368486/,/name/nm1977315/",553,
tt8856266,ASTRUP - Flammen over Jølster,2019,,79 min,"Biography, Drama, History",6.7,"Biographical movie portraying Nikolai Astrup (1880-1928), one of Norway's most important painters and visual artists, and follow him through his short life and the inspiration behind his most famous paintings.",Pål Øie,/name/nm1101339/,"Ola G. Furuseth, 
Filip Kremner, 
Jesper Lindblom, 
Thure Lindhardt","/name/nm2536619/,/name/nm10951836/,/name/nm11383373/,/name/nm0511892/",95,
tt10179154,Cypher,2019,,130 min,"Biography, Family",8.8,It's a journey of a man who was born handicapped without hands but he never lost confidence in himself and ends up an opened school on his mother name where all normal and abnormal kids can study together.,Sagar Pathak,/name/nm7460494/,"Kirti Adarkar, 
Aarya Adhav, 
Arun Bali, 
Bharat Bhanushali","/name/nm7805689/,/name/nm10708107/,/name/nm0050187/,/name/nm10727786/",33,
tt0137685,Ghashiram Kotwal,1976,,108 min,"Biography, History",7.3,"This was the first movie made by this group (see Arvind Desai Ki Ajeeb Dastaan (1978), a collective effort in direction and cinematography. The story tells the tale of Nanasaheb Phadnavis, ...                See full summary »","K. Hariharan, 
Mani Kaul, 
Saeed Akhtar Mirza, 
Kamal Swaroop",/name/nm0363029/,"Mohan Agashe, 
Tom Alter, 
Rajani Chavan, 
Vandana Pandit","/name/nm0002411/,/name/nm0592595/,/name/nm0841919/,/name/nm0012881/,/name/nm0022758/,/name/nm0154437/,/name/nm0659265/",82,
